13.436424411240122,84.74337369372327
76.3774618976614,25.50690257394217
49.54350870919409,44.949106478873816
65.15929727227629,78.87233511355132
9.385958677423488,2.834747652200631
83.57651039198697,43.27670679050534
76.2280082457942,0.21060533511106927
44.538719405480144,72.15400323407826
22.876222127045263,94.52706955539223
90.14274576114836,3.0589983033553536
2.54458609934608,54.141247279349656
93.91491627785106,38.12042376882124
21.659939713061338,42.21165755827173
2.9040787574867943,22.169166627303504
43.7887593650572,49.581224138185064
23.308445025757262,23.08665415409843
21.87810373376886,45.96034657377336
28.978161459048557,2.1489705265908876
83.75779756625728,55.64543226524334
64.22943629324456,18.59062658947177
